"X","author_id","cohort","gender","discipline","doi_lower","pubyear","Jr_Quantile","n_ctr","n_aff","n_colla_ctr","n_colla_aff","sequence_nr","Original_Tweets","Original_Tweeters","len_tweet","len_tweeter","with_tw","self_pro_old","self_tw_time","self_text","others_first","searched","academic_age","most_ctr","colla_ctr_Y","colla_aff_Y","n_pub_3y","n_pub_1st","n_pub_2nd","n_pub_3rd","n_pub_pro_1st","n_pub_pro_2nd","n_pub_pro_3rd","seq_nr_grp_1","min_tw_time","first_firstauthor","PUBLICATIONYEAR","PUBLICATIONMONTH","PUBLICATIONDAY","pub_order","pub_before","tw_others_num","tw_only_self","tw_only_others","discipline_new_author","author_cnt","coauthor_pro_count","coauthor_pro","with_coauthor","SocialOutlet_count","Edu_count","SocialOutlet_pro","Edu_pro","soc_or_edu_pro","max_coa_fncr_5y","max_coa_age","uniqle_dis","discipline_new_pub","self_pro","chinese_name"
520557,57189622186,2016,"male","Natural Sciences","10.11779/cjge201605003",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",5,2,1,2,0,0,0,"first","",1,2016,5,1,1,0,0,0,0,"Earth and related environmental sciences",4,0,0,1,0,0,0,0,0,0.3841087,17,1,"Earth and related environmental sciences",0,NA
267479,56138565600,2014,"male","Natural Sciences","10.1080/01916122.2013.846280",2014,"Q2",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"bra","N","N",1,1,0,0,0,0,0,"first","2014-08-21",1,2014,1,2,1,0,1,0,1,"Earth and related environmental sciences",2,0,0,1,0,0,0,0,0,0.5829993,12,1,"Earth and related environmental sciences",0,0
211174,55651832900,2013,"male","Natural Sciences","10.1089/zeb.2012.0759",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"che","N","N",1,1,0,0,0,0,0,"first","",1,2013,3,1,1,0,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,0,1,NA,"Biological sciences",0,NA
24131,55365959800,2012,"female","Natural Sciences","10.1364/oe.22.011528",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,3,"gbr","N","N",12,1,2,9,0,0,0,"first","",1,2014,NA,NA,9,8,0,0,0,"Physical sciences and astronomy",10,0,0,1,0,0,0,0,0,2.051366,19,1,"Physical sciences and astronomy",0,NA
223501,55530724900,2013,"male","Natural Sciences","10.1016/j.ijhydene.2012.12.065",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"irn","N","N",2,2,0,0,0,0,0,"first","2013-05-31",1,2013,3,19,1,0,1,0,1,"Physical sciences and astronomy",2,0,0,1,0,0,0,0,0,0,1,NA,"Physical sciences and astronomy",0,0
434000,56906812500,2015,"male","Natural Sciences","10.1111/1365-2745.12465",2015,"Q1",1,2,1,2,1,2,2,2,2,1,0,"","",1,1,1,"usa","N","Y",2,1,1,0,0,0,0,"first","2015-08-25",1,2015,11,1,1,0,2,0,1,"Biological sciences",5,0,0,1,1,0,1,0,1,0.88445026,18,NA,"Biological sciences",0,0
446758,56429141400,2015,"female","Natural Sciences","10.1049/iet-com.2014.0918",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"gbr","N","N",2,1,0,1,0,0,0,"first","",1,2015,7,23,1,0,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",4,0,0,1,0,0,0,0,0,1.7956041,18,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA
561067,57215548061,2016,"male","Natural Sciences","10.1007/s00418-016-1446-3",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"kor","N","N",3,2,1,0,0,0,0,"first","2016-05-11",1,2016,9,1,2,1,1,0,1,"Biological sciences",8,0,0,1,1,0,1,0,1,1.1846371,17,NA,"Biological sciences",0,0
443846,56472373600,2015,"male","Medical and Health Sciences","10.1016/j.jvoice.2014.06.008",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"kor","N","N",1,1,0,0,0,0,0,"first","2015-10-01",1,2015,1,1,1,0,1,0,1,"Health sciences",4,0,0,1,0,0,0,0,0,1.4027292,10,NA,"Health sciences",0,0
55304,57193081662,2012,"male","Medical and Health Sciences","10.2174/13895575113139990008",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"ita","N","N",17,2,4,11,0,0,5,"first","",1,2013,NA,NA,3,2,0,0,0,"Clinical medicine",7,0,0,1,0,0,0,0,0,0.79231954,18,NA,"Clinical medicine",0,NA
330561,6507381457,2014,"female","Medical and Health Sciences","10.1016/j.annder.2015.08.002",2015,"Q3",1,2,1,2,1,1,1,1,1,1,0,"","",1,0,2,"fra","N","Y",7,1,4,2,0,0,0,"first","2020-03-20",1,2015,10,1,4,3,1,0,1,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.378894625,20,1,"Clinical medicine",0,0
282685,56192307800,2014,"male","Medical and Health Sciences","10.2147/jpr.s47005",2014,"Q1",1,1,1,1,1,3,3,3,3,1,0,"","",1,1,1,"usa","N","N",4,1,0,3,0,0,0,"first","2014-06-18",1,2014,5,29,1,0,3,0,1,"Clinical medicine",4,0,0,1,1,0,1,0,1,2.871558,19,1,"Clinical medicine",0,0
482291,57193425236,2016,"male","Natural Sciences","10.1021/jacs.5b10963",2016,"Q1",1,1,1,1,1,3,3,3,3,1,0,"","",1,0,1,"usa","N","N",10,6,4,0,0,0,0,"first","2015-12-25",1,2016,1,20,1,0,3,0,1,"Chemical sciences",3,1,1,1,1,0,1,0,1,1.8825693,21,NA,"Chemical sciences",0,0
305420,57196004062,2014,"male","Natural Sciences","10.3892/or.2016.4566",2016,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"chn","N","N",2,1,0,1,0,0,0,"first","2016-01-20",1,2016,4,1,2,1,1,0,1,"Biological sciences",5,0,0,1,1,0,1,0,1,0.8621707,20,NA,"Biological sciences",0,0
165447,56113061600,2013,"female","Medical and Health Sciences","10.1021/acs.molpharmaceut.5b00430",2015,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,3,"usa","N","N",4,1,1,2,0,0,0,"first","2015-10-23",1,2015,10,21,3,2,1,0,1,"Other engineering and technologies",8,0,0,1,0,0,0,0,0,1.8207415,17,NA,"Other engineering and technologies",0,0
68301,55543831200,2012,"female","Natural Sciences","10.3969/j.issn.1671-7775.2012.06.016",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2012,11,NA,1,0,0,0,0,"Materials engineering",2,0,0,1,0,0,0,0,0,1.3427594,3,1,"Other engineering and technologies",0,NA
105113,33167879500,2012,"female","Social Sciences","10.1007/s11366-011-9176-9",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",3,1,1,1,0,0,0,"first","",1,2012,3,NA,1,0,0,0,0,"Sociology and political science",1,0,0,0,0,0,0,0,0,0,1,1,"Sociology and political science",0,NA
232764,56127271600,2013,"male","Social Sciences","10.1080/20954816.2013.11673857",2013,"Others",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2013,7,1,1,0,0,0,0,"Sociology and political science",2,0,0,1,0,0,0,0,0,0,1,NA,"Sociology and political science",0,NA
19361,55743348900,2012,"female","Natural Sciences","10.1371/journal.pone.0081358",2013,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,2,"can","N","N",2,1,1,0,0,0,0,"first","2013-11-25",1,2013,11,25,2,1,1,0,1,"Biological sciences",5,0,0,1,0,0,0,0,0,1.3850989,17,NA,"Biological sciences",0,1
296959,35203674900,2014,"male","Natural Sciences","10.1116/1.4885063",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Materials engineering",2,0,0,1,0,0,0,0,0,0.63999192,19,NA,"Materials engineering",0,NA
164506,56371569500,2013,"male","Natural Sciences","10.1016/j.jnca.2015.06.012",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"deu","N","N",3,2,0,1,0,0,0,"first","",1,2015,7,31,3,2,0,0,0,"Computer and information sciences",5,0,0,1,0,0,0,0,0,1.98062135,18,1,"Computer and information sciences",0,NA
75283,48161910200,2012,"female","Medical and Health Sciences","10.4103/0973-7847.99944",2012,"Q1",1,2,1,3,1,0,0,0,0,0,0,"","",0,1,1,"ind","N","Y",1,1,0,0,0,0,0,"first","",1,2012,7,NA,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.48577623,3,NA,"Clinical medicine",0,NA
334585,56669369500,2014,"male","Social Sciences","10.17010/ijf/2014/v8i6/71913",2014,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","N",5,1,2,2,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Economics",3,0,0,1,0,0,0,0,0,0.13450934,1,1,"Economics",0,NA
110945,36664361700,2012,"female","Natural Sciences","10.1088/2040-8978/14/12/125201",2012,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",6,2,2,2,0,0,0,"first","",1,2012,12,NA,2,1,0,0,0,"Physical sciences and astronomy",4,0,0,1,0,0,0,0,0,0.680543915,17,NA,"Physical sciences and astronomy",0,NA
215176,55491070500,2013,"female","Medical and Health Sciences","10.4103/0976-500x.119718",2013,"Q3",1,1,1,1,1,1,1,1,1,1,1,"","",1,1,1,"ind","N","N",3,1,2,0,1,0,0,"first","2020-10-01",1,2013,10,NA,1,0,1,1,0,"Clinical medicine",3,0,0,1,0,0,0,0,0,0.7525748,16,NA,"Clinical medicine",1,0
553278,57117952900,2016,"male","Natural Sciences","10.1016/j.jembe.2016.02.002",2016,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,1,1,"aus","N","N",2,1,0,1,0,0,0,"first","2016-03-07",1,2016,5,1,1,0,2,0,1,"Agricultural Sciences",3,0,0,1,0,0,0,0,0,1.7137178,21,NA,"Agricultural Sciences",0,0
491443,7801313551,2016,"male","Engineering and Technology","10.1016/j.applthermaleng.2016.01.164",2016,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"ind","N","Y",1,1,0,0,0,0,0,"first","",1,2016,5,5,1,0,0,0,0,"Other engineering and technologies",5,0,0,1,0,0,0,0,0,0.966005,21,NA,"Other engineering and technologies",0,NA
332914,57213279647,2014,"male","Natural Sciences","10.1364/josab.31.000400",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",6,1,2,3,0,0,0,"first","",1,2014,2,1,1,0,0,0,0,"Physical sciences and astronomy",3,0,0,1,0,0,0,0,0,0.52990405,10,1,"Physical sciences and astronomy",0,NA
89308,55220092100,2012,"female","Medical and Health Sciences","10.3109/02688697.2012.690913",2012,"Q2",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"gbr","N","N",1,1,0,0,0,0,0,"first","",1,2012,10,NA,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,1.1729155,12,1,"Clinical medicine",0,NA
103542,55356038400,2012,"female","Medical and Health Sciences","10.1371/journal.pone.0044316",2012,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,1,1,"ita","N","N",6,1,3,2,0,0,0,"first","2012-09-06",1,2012,9,6,1,0,2,0,1,"Basic medical research",5,0,0,1,0,0,0,0,0,1.6873672,17,NA,"Basic medical research",0,0
84791,55181918500,2012,"male","Engineering and Technology","10.1007/s12206-012-0224-y",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",3,2,0,1,0,0,0,"first","",1,2012,4,NA,1,0,0,0,0,"Mathematics",3,0,0,1,0,0,0,0,0,0.8424134,17,NA,"Mathematics",0,NA
528351,57190573213,2016,"female","Natural Sciences","10.1016/j.actamat.2017.02.007",2017,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,0,2,"gbr","N","N",5,3,1,1,0,0,0,"first","2017-02-08",1,2017,4,15,4,3,2,0,1,"Materials engineering",5,1,1,1,0,0,0,0,0,1.5491349,22,NA,"Materials engineering",0,0
210430,55598554900,2013,"male","Medical and Health Sciences","10.3760/cma.j.issn.2095-4255.2013.03.019",2013,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2013,5,20,1,0,0,0,0,"Health sciences",8,0,0,1,0,0,0,0,0,0,1,NA,"Health sciences",0,NA
328019,57169365400,2014,"male","Natural Sciences","10.1021/la4049133",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"aus","N","N",8,1,2,5,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Materials engineering",7,0,0,1,0,0,0,0,0,4.8637085,19,NA,"Materials engineering",0,NA
302072,56760619800,2014,"male","Natural Sciences","10.1007/s11464-014-0366-6",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",3,1,1,1,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Mathematics",2,0,0,1,0,0,0,0,0,0.907212365,19,1,"Mathematics",0,NA
363172,56537533400,2015,"female","Natural Sciences","10.1007/s00216-016-9790-7",2016,"Q1",1,1,1,1,1,2,2,2,2,1,0,"","",1,0,2,"chn","N","N",6,1,4,1,0,0,0,"first","2016-09-13",1,2016,9,1,4,3,2,0,1,"Chemical sciences",5,0,0,1,1,0,1,0,1,1.6091732,14,NA,"Chemical sciences",0,0
548082,57104014300,2016,"female","Medical and Health Sciences","10.1111/jcmm.13235",2017,"Q1",1,2,1,2,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","Y",4,1,3,0,0,0,0,"first","",1,2017,12,1,2,1,0,0,0,"Basic medical research",12,0,0,1,0,0,0,0,0,1.8795639,16,NA,"Basic medical research",0,NA
174144,55905050800,2013,"male","Natural Sciences","10.1002/anie.201506269",2015,"Q1",1,1,1,1,1,3,3,3,3,1,0,"","",1,0,3,"usa","N","N",2,1,0,1,0,0,0,"first","2015-08-15",1,2015,9,1,2,1,3,0,1,"Chemical sciences",5,0,0,1,0,0,0,0,0,1.4084091,20,NA,"Chemical sciences",0,0
557025,57161737200,2016,"male","Natural Sciences","10.1155/2016/9315672",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2016,NA,NA,1,0,0,0,0,"Computer and information sciences",5,0,0,1,0,0,0,0,0,1.6202807,21,1,"Computer and information sciences",0,NA
558338,57188563498,2016,"male","Engineering and Technology","10.13465/j.cnki.jvs.2016.03.006",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",6,2,2,2,0,0,0,"first","",1,2016,2,15,1,0,0,0,0,"Mechanical engineering",5,0,0,1,0,0,0,0,0,0.31906578,12,NA,"Mechanical engineering",0,NA
135559,56461741200,2013,"male","Natural Sciences","10.1039/c4ta05368k",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2015,1,28,2,1,0,0,0,"Materials engineering",2,0,0,1,0,0,0,0,0,2.061067,9,NA,"Materials engineering",0,NA
18537,56251463200,2012,"male","Natural Sciences","10.3390/molecules170911269",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"chn","N","N",2,1,0,1,0,0,0,"first","",1,2012,9,NA,1,0,0,0,0,"Biological sciences",3,0,0,1,0,0,0,0,0,0.44915077,1,NA,"Biological sciences",0,NA
230659,54391548000,2013,"male","Natural Sciences","10.1016/j.cag.2013.03.004",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"esp","N","N",2,1,0,1,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Computer and information sciences",2,0,0,1,0,0,0,0,0,1.3364533,10,NA,"Computer and information sciences",0,NA
201305,55682416000,2013,"male","Natural Sciences","10.1002/cssc.201200950",2013,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"kor","N","N",11,5,2,4,0,0,0,"first","",1,2013,6,NA,4,3,0,0,0,"Materials engineering",8,0,0,1,0,0,0,0,0,2.6035194,17,NA,"Materials engineering",0,NA
81329,55295368000,2012,"female","Social Sciences","10.1177/0022022111415672",2012,"Q1",1,1,1,1,1,4,3,4,4,1,0,"","",1,1,1,"aus","N","N",1,1,0,0,0,0,0,"first","2011-08-07",1,2012,8,NA,1,0,4,0,1,"Sociology and political science",2,1,1,1,0,0,0,0,0,1.3648925,14,NA,"Sociology and political science",0,0
72683,55673567500,2012,"female","Medical and Health Sciences","10.7314/apjcp.2012.13.12.6289",2012,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"mys","N","N",1,1,0,0,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Basic medical research",5,0,0,1,0,0,0,0,0,0.4429232,17,NA,"Basic medical research",0,NA
423013,56180978700,2015,"female","Medical and Health Sciences","10.1538/expanim.14-0111",2015,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",3,1,1,1,0,0,0,"first","",1,2015,8,1,1,0,0,0,0,"Agricultural Sciences",4,0,0,1,0,0,0,0,0,1.448551,20,NA,"Agricultural Sciences",0,NA
22848,56013374300,2012,"male","Engineering and Technology","10.3141/2290-19",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",3,2,0,1,0,0,0,"first","",1,2012,NA,NA,1,0,0,0,0,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,0.86546085,6,NA,"Other engineering and technologies",0,NA
147495,55860224700,2013,"male","Natural Sciences","10.1099/ijs.0.064915-0",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","N",6,1,3,2,0,0,0,"first","",1,2014,10,1,2,1,0,0,0,"Earth and related environmental sciences",3,0,0,1,0,0,0,0,0,0.59278825,8,NA,"Earth and related environmental sciences",0,NA
56288,52363543700,2012,"male","Engineering and Technology","10.1109/tie.2012.2230597",2013,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"esp","N","N",5,2,1,2,0,0,0,"first","",1,2013,NA,NA,3,2,0,0,0,"Electrical engineering, electronic engineering,  information engineering ",5,0,0,1,0,0,0,0,0,6.68744575,13,NA,"Electrical engineering, electronic engineering,  information engineering ",0,NA
252242,55985585300,2014,"female","Medical and Health Sciences","10.1016/j.ophtha.2013.08.006",2014,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"usa","N","N",4,2,0,2,0,0,0,"first","",1,2014,1,NA,1,0,0,0,0,"Clinical medicine",3,0,0,1,0,0,0,0,0,0.46647419,18,1,"Clinical medicine",0,NA
487083,57216117945,2016,"male","Natural Sciences","10.1038/srep40061",2017,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,2,"chn","N","N",5,1,3,1,0,0,0,"first","",1,2017,1,6,2,1,0,0,0,"Materials engineering",8,0,0,1,0,0,0,0,0,1.2050833,19,NA,"Materials engineering",0,NA
268650,55760253600,2014,"female","Medical and Health Sciences","10.1007/s11418-013-0780-1",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,0,1,"jpn","N","N",3,3,0,0,0,0,0,"first","2014-05-23",1,2014,1,NA,1,0,1,0,1,"Chemical sciences",5,0,0,1,1,0,1,0,1,0.6825885,19,NA,"Chemical sciences",0,0
324300,56104441600,2014,"male","Engineering and Technology","10.1016/j.actaastro.2015.03.011",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"irn","N","N",2,1,1,0,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Mechanical engineering",2,0,0,1,0,0,0,0,0,0,2,1,"Mechanical engineering",0,NA
33815,57192503772,2012,"female","Natural Sciences","10.1039/c2jm34243j",2012,"Q1",1,1,1,1,1,0,0,0,0,0,0,"","",0,1,1,"chn","N","N",4,1,1,2,0,0,0,"first","",1,2012,12,7,1,0,0,0,0,"Materials engineering",4,0,0,1,0,0,0,0,0,1.2890224,7,NA,"Materials engineering",0,NA
489898,57210506345,2016,"male","Natural Sciences","10.7503/cjcu20160156",2016,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",1,1,0,0,0,0,0,"first","",1,2016,8,10,1,0,0,0,0,"Chemical sciences",4,0,0,1,0,0,0,0,0,0.9149502,16,1,"Chemical sciences",0,NA
474347,57213618746,2016,"male","Natural Sciences","10.1002/jemt.22620",2016,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",8,2,1,5,0,0,0,"first","",1,2016,3,1,1,0,0,0,0,"Biological sciences",7,0,0,1,0,0,0,0,0,0.5963155,12,NA,"Biological sciences",0,NA
305569,36604998500,2014,"male","Medical and Health Sciences","10.1186/1748-717x-9-153",2014,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"che","N","N",2,1,1,0,0,0,0,"first","",1,2014,7,10,1,0,1,0,1,"Clinical medicine",3,0,0,1,0,0,0,0,0,1.0738871,7,NA,"Clinical medicine",0,0
259329,56342456500,2014,"female","Medical and Health Sciences","10.4103/1477-3163.135578",2014,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2014,1,1,1,0,0,0,0,"Biological sciences",2,0,0,1,0,0,0,0,0,0.5691506,19,NA,"Biological sciences",0,NA
427479,56588531200,2015,"male","Medical and Health Sciences","10.1590/1413-81232015204.00722014",2015,"Q2",1,1,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"bra","N","Y",2,2,0,0,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Health sciences",6,0,0,1,0,0,0,0,0,0.35024354,14,NA,"Health sciences",0,NA
395014,57197724143,2015,"male","Natural Sciences","10.1080/19942060.2015.1028151",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"usa","N","N",2,2,0,0,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Mechanical engineering",3,0,0,1,0,0,0,0,0,1.00307865,19,NA,"Mechanical engineering",0,NA
494996,57190395303,2016,"male","Natural Sciences","10.1186/s13638-017-0993-1",2017,"Q2",1,1,1,1,1,2,2,2,2,1,0,"","",1,0,2,"chn","N","N",2,1,1,0,0,0,0,"first","2017-12-22",1,2017,12,1,2,1,2,0,1,"Computer and information sciences",4,0,0,1,0,0,0,0,0,2.4453094,2,1,"Computer and information sciences",0,1
325020,56108549100,2014,"male","Natural Sciences","10.1039/c5ra14423j",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"chn","N","N",2,1,1,0,0,0,0,"first","",1,2015,NA,NA,2,1,0,0,0,"Chemical engineering",5,0,0,1,0,0,0,0,0,2.66451725,15,NA,"Chemical engineering",0,NA
404017,37018062900,2015,"male","Natural Sciences","10.1039/c4lc01453g",2015,"Q1",1,1,1,1,1,4,1,4,4,1,0,"","",1,1,1,"aus","N","N",1,1,0,0,0,0,0,"first","2015-02-27",1,2015,4,21,1,0,4,0,1,"Other engineering and technologies",3,0,0,1,0,0,0,0,0,1.421455,19,NA,"Other engineering and technologies",0,0
430103,56828701900,2015,"female","Natural Sciences","10.1021/acs.jpcc.5b07249",2015,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","N",5,1,1,3,0,0,0,"first","",1,2015,9,10,1,0,0,0,0,"Materials engineering",3,0,0,1,0,0,0,0,0,1.0471479,12,NA,"Materials engineering",0,NA
68356,54980344600,2012,"male","Medical and Health Sciences","10.1111/j.1365-2923.2012.04303.x",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"gbr","N","N",4,3,1,0,0,0,0,"first","",1,2012,8,NA,2,1,1,0,1,"Health sciences",3,0,0,1,0,0,0,0,0,0.7375549,10,1,"Educational sciences",0,0
276219,55836787800,2014,"male","Natural Sciences","10.13203/j.whugis20120620",2014,"Q2",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"chn","N","Y",1,1,0,0,0,0,0,"first","",1,2014,NA,NA,1,0,0,0,0,"Earth and related environmental sciences",4,0,0,1,0,0,0,0,0,0.36863518,10,NA,"Earth and related environmental sciences",0,NA
400947,56652510900,2015,"female","Medical and Health Sciences","10.1016/j.jff.2015.11.006",2016,"Q1",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,2,"kor","N","N",7,1,4,2,0,0,0,"first","",1,2016,1,1,2,1,0,0,0,"Basic medical research",10,0,0,1,0,0,0,0,0,1.3863533,15,NA,"Basic medical research",0,NA
148894,55584794852,2013,"male","Engineering and Technology","10.1007/s11106-015-9687-6",2015,"Q3",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"chn","N","N",4,1,1,2,0,0,0,"first","",1,2015,NA,NA,4,3,0,0,0,"Materials engineering",5,0,0,1,0,0,0,0,0,0.8065937,10,NA,"Materials engineering",0,NA
158381,55812601900,2013,"male","Natural Sciences","10.14778/2535573.2488336",2013,"Others",1,1,1,1,1,0,0,0,0,0,0,"","",0,0,1,"usa","N","N",2,2,0,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Computer and information sciences",4,0,0,1,0,0,0,0,0,6.2391715,11,1,"Computer and information sciences",0,NA
27186,56530721000,2012,"male","Medical and Health Sciences","10.1016/j.neuropharm.2012.07.026",2012,"Q1",1,1,1,1,1,1,1,1,1,1,0,"","",1,1,1,"usa","N","N",1,1,0,0,0,0,0,"first","",1,2012,11,NA,1,0,1,0,1,"Basic medical research",2,0,0,1,0,0,0,0,0,0.89598876,17,1,"Basic medical research",0,0
129021,57213805415,2013,"male","Medical and Health Sciences","10.2174/15701808113100890022",2013,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"ind","N","N",3,2,0,1,0,0,0,"first","",1,2013,NA,NA,2,1,0,0,0,"Biological sciences",4,0,0,1,0,0,0,0,0,1.0219674,17,NA,"Biological sciences",0,NA
78571,54397428600,2012,"male","Natural Sciences","10.1063/1.3696056",2012,"Q1",1,2,1,2,1,NA,NA,0,0,0,0,"","",0,1,1,"jpn","N","Y",2,1,1,0,0,0,0,"first","",1,2012,3,19,1,0,0,0,0,"Physical sciences and astronomy",4,0,0,1,0,0,0,0,0,2.119725,17,1,"Physical sciences and astronomy",0,NA
105241,57192924181,2012,"female","Natural Sciences","10.1155/2012/164876",2012,"Q2",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,1,"chn","N","N",6,3,2,1,0,0,0,"first","",1,2012,NA,NA,2,1,0,0,0,"Mathematics",1,0,0,0,0,0,0,0,0,0,1,1,"Mathematics",0,NA
291111,56305388600,2014,"male","Medical and Health Sciences","10.1515/afmnai-2016-0012",2016,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,0,3,"irn","N","N",3,1,1,1,0,0,0,"first","",1,2016,6,1,3,2,0,0,0,"Health sciences",6,0,0,1,0,0,0,0,0,0.532971,7,NA,"Health sciences",0,NA
243435,56052954900,2013,"male","Medical and Health Sciences","10.5505/tjb.2013.29292",2013,"Q4",1,1,1,1,1,NA,NA,0,0,0,0,"","",0,1,1,"tur","N","N",3,1,2,0,0,0,0,"first","",1,2013,NA,NA,1,0,0,0,0,"Clinical medicine",5,0,0,1,0,0,0,0,0,0.25013494,14,NA,"Clinical medicine",0,NA
